"store_id","store_name","account_type","banner_id","banner_name","account_id","account_name","street","postalcode","province","region","city","location_type","latitude","longitude"
160,Neku Cannabis Stoney Creek,Independent,499,Neku Cannabis,1173,Neku Cannabis,"89 King Street East",L8G 1K4,Ontario,GTA,Stoney Creek,Urban,43.21707,-79.75254
5188,Neku Cannabis Upper James,Independent,499,Neku Cannabis,1173,Neku Cannabis,"858 Upper James Street 1",L9C 3A4,Ontario,GTA,Yeoville,Urban,43.22745,-79.88319
3522,Nomade Cannabis,Independent,1456,Nomade Cannabis,1056,Nomade Cannabis,"1428 Dundas St W",M6J1Y5,Ontario,Toronto,Toronto,Urban,43.649784,-79.42965
2375,North 80,Independent,613,North 80,1561,North 80,"19 Milliken Blvd Suite 25C",M1V 4A2,Ontario,Toronto,Scarborough,Urban,43.8031,-79.29456
204,Northern Glow - Arthur Street,Multi-Unit,443,J Supply Co.,630,J Supply Co.,"540 Arthur Street West",P7E 5R7,Ontario,North,Thunder Bay,Urban,48.3805,-89.29199
2125,Northern Glow - Memorial Avenue,Multi-Unit,443,J Supply Co.,630,J Supply Co.,"701 Memorial Ave Unit 2",P7B 3Z7,Ontario,North,Thunder Bay,Urban,48.41469,-89.24156
5866,Northern Glow - Peterborough,Multi-Unit,443,J Supply Co.,630,J Supply Co.,"1123 Water Street Unit 4",K9H 3P7,Ontario,East,Peterborough,Urban,44.334587,-78.31616
7,Northern Helm - Bowmanville,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"2377 Durham Regional Highway 2",L1C 5A3,Ontario,GTA,Bowmanville,Urban,43.909286,-78.7116
4995,Northern Helm Cannabis,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"514 King St E e",M5A 1M1,Ontario,Toronto,Old Toronto,Urban,43.656593,-79.35711
3073,Northern Helm - Courtice,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"1414 King St E., Unit 32",L1E 3B4,Ontario,GTA,Courtice,Urban,43.90791,-78.81108
1340,Northern Helm - Danforth,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"1338 Danforth Avenue",M4J 1M9,Ontario,Toronto,Toronto,Urban,43.68241,-79.32908
2377,Northern Helm - Gore Road,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"225 Gore Road",K7L 5H6,Ontario,East,Kingston,Urban,44.259323,-76.45704
1908,Northern Helm - Oshawa,Multi-Unit,585,Northern Helm Cannabis,944,Northern Helm Cannabis,"199 Wentworth Street West",L1J 6P4,Ontario,GTA,Oshawa,Urban,43.86976,-78.84986
3087,Northern Leaf Cannabis Company,Independent,1361,Northern Leaf Cannabis Company,396,Northern Leaf Cannabis Company,"29 Alice Street",N0E1Y0,Ontario,West,Waterford,Rural,43.19685,-80.02045
2378,Northern Lights Cannabis - Peterborough,Independent,619,Northern Lights Cannabis,845,Northern Lights Cannabis,"51 Lansdowne Street West",K9J 3B6,Ontario,East,Peterborough,Urban,44.29012,-78.31128
1898,Northern Tokes - Oshawa,Independent,1181,Northern Tokes,979,Northern Tokes,"474 Simcoe Street South",L1H 4J8,Ontario,GTA,Oshawa,Urban,43.88501,-78.85823
2379,Nuclear Lettuce - Kincardine,Independent,693,Nuclear Lettuce,1164,Nuclear Lettuce,"855A Queen St",N2Z 2Y2,Ontario,West,Kincardine,Urban,44.17836,-81.63392
3230,Nuleef Cannabis,Independent,1362,Nuleef Cannabis,1378,Nuleef Cannabis,"86 Laird Dr",M4G3V1,Ontario,Toronto,East York,Urban,43.705666,-79.36194
3233,Odyssey Cannabis,Independent,1363,Odyssey Cannabis,865,Odyssey Cannabis,"22 Tisdale St S. Unit A ",L8N 2V9,Ontario,GTA,Hamilton,Urban,43.25161,-79.85349
3363,Offside Cannabis - Hamilton,Independent,307,Offside Cannabis,562,Offside Cannabis,"1033 King St W",L8S1L6,Ontario,GTA,Hamilton,Urban,43.2614,-79.90636
242,Offside Cannabis - Lundys,Independent,307,Offside Cannabis,562,Offside Cannabis,"6474 Lundy'S Lane",L2G 1T6,Ontario,GTA,Niagara Falls,Urban,43.08874,-79.10262
3706,Offside Cannabis - Port Perry,Independent,307,Offside Cannabis,562,Offside Cannabis,"693 Queen St",L9L 1K6,Ontario,GTA,Port Perry,Urban,44.097088,-78.95987
502,Off the Stem,Independent,1302,Off The Stem,1180,Off The Stem,"24 Circle Street",P5N 1G5,Ontario,North,Kapuskasing,Urban,49.41712,-82.42488
2380,Oh Cannabis,Independent,695,Oh Cannabis,1564,Oh Cannabis,"344 Wilson Avenue",M3H 1S9,Ontario,Toronto,North York,Urban,43.73686,-79.43792
3045,Oki Cannabis,Independent,1364,Oki Cannabis,94,Oki Cannabis,"34 Avondale Blvd Suite 2",L6T1H3,Ontario,GTA,Brampton,Urban,43.706364,-79.70053
2381,Old West Cannabis Company,Independent,556,Old West Cannabis Company,423,Old West Cannabis Company,"215 King St E",L1H 1C5,Ontario,GTA,Oshawa,Urban,43.89913,-78.85562
3319,Olive Jar,Independent,705,Olive Jar,513,Olive Jar,"554 Annette St",M6S2C2,Ontario,Toronto,Toronto,Urban,43.660152,-79.48079
234,Olympia Cannabis - Carlton Place,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"101 Bridge St",K7C 2V4,Ontario,East,Carleton Place,Urban,45.13906,-76.14475
3182,Olympia Cannabis - Chesterville,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"3 King St",K0C 1H0,Ontario,East,Chesterville,Rural,45.102463,-75.22849
3452,Olympia Cannabis - Madoc,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"15 Durham St S Unit 1",K0K 2K0,Ontario,East,Madoc,Rural,44.50514,-77.47222
5326,Olympia Cannabis Marmora (OC Marmora),Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"16 Matthew Street c",K0K 2M0,Ontario,East,Marmora,Rural,44.482292,-77.68284
5002,Olympia Cannabis Merrickville (OC Merrickville),Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"629 St Lawrence St",K0G 1N0,Ontario,East,Merrickville,Rural,44.91201,-75.83569
5789,Olympia Cannabis - Ottawa (OC Barrymores),Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"325 Bank Street",K2P 1X9,Ontario,East,Ottawa,Urban,45.414425,-75.69527
3651,Olympia Cannabis - Perth,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"88 Gore St E",K7H1J2,Ontario,East,Perth,Urban,44.898895,-76.24849
5415,Olympia Cannabis Smiths (OC Smiths Falls),Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"8 Beckwith Street North",K7A 2B1,Ontario,East,Smiths Falls,Urban,44.899956,-76.02143
3023,Olympia Cannabis - Tweed,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"233 Victoria Street North",K0K 3J0,Ontario,East,Tweed,Rural,44.47725,-77.31232
4908,Olympia Cannabis - Vernon,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"8717 Bank St #1",K0A 3J0,Ontario,East,Vernon,Rural,45.16212,-75.46241
3416,Olympia Cannabis - Westport,Multi-Unit,629,Olympia Cannabis,942,Olympia Cannabis,"17 Church Street Unit 1",K0G1X0,Ontario,East,Westport,Rural,44.67877,-76.39626
3117,Olympus Cannabis,Independent,591,Olympus Cannabis,305,Olympus Cannabis,"12 Holland St W",L3Z 2B9,Ontario,GTA,Bradford,Urban,44.113914,-79.56512
2067,One Plant - Ajax,Major Account,418,One Plant,1654,One Plant,"20 Kingston Rd. W",L1T 4K8,Ontario,GTA,Ajax,Urban,43.861202,-79.02678
5018,One Plant - Ajax Westney,Major Account,418,One Plant,1654,One Plant,"955 Westney Rd S 4 ii",L1S 3K7,Ontario,GTA,Ajax,Urban,43.83152,-79.0153
5041,One Plant - Arnprior,Major Account,418,One Plant,1654,One Plant,"39 Winner's Circle Dr Unit 9",K7S 3G9,Ontario,East,Arnprior,Urban,45.421364,-76.36907
3079,One Plant - Barrie - Cundles Road,Major Account,418,One Plant,1654,One Plant,"627 Cundles Road East, Unit 111",L4M0G9,Ontario,GTA,Barrie,Urban,44.416065,-79.67566
2068,One Plant - Barrie Essa Road,Major Account,418,One Plant,1654,One Plant,"231 Essa Rd.",L4N 6B7,Ontario,GTA,Barrie,Urban,44.35752,-79.69886
5734,One Plant - Bathurst Wilson,Major Account,418,One Plant,1654,One Plant,"274 Wilson Avenue",M3H 1S8,Ontario,Toronto,Toronto,Urban,43.73764,-79.43451
2085,One Plant - Bradford,Major Account,418,One Plant,1654,One Plant,"484 Holland Street West",L3Z 0A2,Ontario,GTA,Bradford,Urban,44.107914,-79.59138
388,One Plant - Brampton,Major Account,418,One Plant,1654,One Plant,"160 Great Lakes Drive",L6R 2K7,Ontario,GTA,Brampton,Urban,43.73279,-79.7645
3264,One Plant - Brockville,Major Account,418,One Plant,1654,One Plant,"1958 Parkedale Ave Unit D",K6V7N4,Ontario,East,Brockville,Urban,44.613472,-75.68646
3653,One Plant - Burlington,Major Account,418,One Plant,1654,One Plant,"2025 Guelph Line Unit 133",L7P4M8,Ontario,GTA,Burlington,Urban,43.366604,-79.82176
5525,One Plant Burlington New St.,Major Account,418,One Plant,1654,One Plant,"3007 New Street",L7R 1K3,Ontario,GTA,Burlington,Urban,43.339436,-79.786285
4896,One Plant - Cambridge,Major Account,418,One Plant,1654,One Plant,"350 Hespeler Rd BLDG B UNIT 8",N1R 7N7,Ontario,West,Cambridge,Urban,43.390778,-80.32318
4892,One Plant - Cornwal,Major Account,418,One Plant,1654,One Plant,"1232 Brookdale Ave b",K6J 4P7,Ontario,East,Cornwall,Urban,45.027447,-74.75332
3649,One Plant - Elmira,Major Account,418,One Plant,1654,One Plant,"315 Arthur St S Unit 105",N3B 3L5,Ontario,West,Elmira,Urban,43.58288,-80.56185
5455,One Plant - Etobicoke - Dundas,Major Account,418,One Plant,1654,One Plant,"5485 Dundas Street West",M9B 1B5,Ontario,Toronto,Toronto,Urban,43.632435,-79.54348
3445,One Plant - Georgetown,Major Account,418,One Plant,1654,One Plant,"235 Guelph St Unit 5b",L7G4A8,Ontario,GTA,Georgetown,Urban,43.6512,-79.89714
4895,One Plant - Hamilton,Major Account,418,One Plant,1654,One Plant,"2172 Rymal Rd E e1",L0R 1P0,Ontario,GTA,Hannon,Rural,43.17357,-79.78261
5484,One Plant Hanover,Major Account,418,One Plant,1654,One Plant,"895 10th Street b1",N4N 1S4,Ontario,West,Hanover,Urban,44.155083,-81.00481
5575,One Plant - Havelock,Major Account,418,One Plant,1654,One Plant,"30 Ottawa Street East",K0L 1Z0,Ontario,East,Havelock,Rural,44.43321,-77.88269
4898,One Plant - Hawkesbury,Major Account,418,One Plant,1654,One Plant,"454 County Rd 17 #140",K6A 2R2,Ontario,East,Hawkesbury,Urban,45.5914,-74.59475
5414,One Plant Ingersoll,Major Account,418,One Plant,1654,One Plant,"120 Thames Street North 1",N5C 4B1,Ontario,West,Ingersoll,Urban,43.04269,-80.88672
3093,One Plant - Kensington Market,Major Account,418,One Plant,1654,One Plant,"241 Augusta Ave",M5T2L8,Ontario,Toronto,Toronto,Urban,43.654797,-79.401825
3705,One Plant - Keswick,Major Account,418,One Plant,1654,One Plant,"76 Arlington Dr Unit 8",L4P 0A9,Ontario,GTA,Keswick,Urban,44.234436,-79.45062
2076,One Plant - Kingston,Major Account,418,One Plant,1654,One Plant,"770 Gardiners Rd Unit A005",K7M 3X9,Ontario,East,Kingston,Urban,44.249405,-76.568085
5488,One Plant Kipling,Major Account,418,One Plant,1654,One Plant,"1735 Kipling Avenue blgd b",M9R 2Y8,Ontario,Toronto,Toronto,Urban,43.694134,-79.557205
5778,One Plant - Kitchener,Major Account,418,One Plant,1654,One Plant,"725 Ottawa Street South #4",N2E 3H5,Ontario,West,Kitchener,Urban,43.42376,-80.484184
5574,One Plant - Lakefield,Major Account,418,One Plant,1654,One Plant,"112 Queen Street 2",K0L 2H0,Ontario,East,Lakefield,Rural,44.42769,-78.269646
5241,One Plant Listowel,Major Account,418,One Plant,1654,One Plant,"600 Mitchell Road South 4",N4W 3T1,Ontario,West,Listowel,Urban,43.73124,-80.9682
2077,One Plant - London - Masonville,Major Account,418,One Plant,1654,One Plant,"94 Fanshawe Park Rd E",N5X 4C5,Ontario,West,London,Urban,43.0287,-81.2784
389,One Plant - London - Wonderland,Major Account,418,One Plant,1654,One Plant,"3030 Wonderland Rd S",N6L 1A6,Ontario,West,London,Urban,42.9381,-81.2804
5119,One Plant - Mississauga - Dixie Dundas,Major Account,418,One Plant,1654,One Plant,"1482 Dundas St E 1 2",L4X 1L4,Ontario,GTA,Dixie,Urban,43.61118,-79.58064
2987,One Plant - North Bay,Major Account,418,One Plant,1654,One Plant,"1899 Algonquin Avenue",P1B 4Y8,Ontario,North,North Bay,Urban,46.33145,-79.46672
5157,One Plant - North Oshawa,Major Account,418,One Plant,1654,One Plant,"2635 Simcoe St N 6",L1H 7K4,Ontario,GTA,Windfields,Urban,43.963833,-78.90256
390,One Plant - North York,Major Account,418,One Plant,1654,One Plant,"2181 Steeles Avenue West",M3J 3N2,Ontario,Toronto,Toronto,Urban,43.78566,-79.4731
5550,One Plant Orillia,Major Account,418,One Plant,1654,One Plant,"285 Coldwater Road West 105",L3V 3M1,Ontario,GTA,Orillia,Urban,44.60924,-79.438095
3625,One Plant - Ottawa - Barrhaven,Major Account,418,One Plant,1654,One Plant,"4335 Strandherd Dr Unit 3,4,5",K2J6E5,Ontario,East,Nepean,Urban,45.2775,-75.77306
4906,One Plant - Ottawa - College Square ,Major Account,418,One Plant,1654,One Plant,"1363 Woodroffe Ave Unit D",K2G 1V7,Ontario,East,Nepean,Urban,45.35082,-75.7585
3425,One Plant - Ottawa - Glebe,Major Account,418,One Plant,1654,One Plant,"900 Bank St Unit 150",K1S3W6,Ontario,East,Ottawa,Urban,45.400238,-75.68726
3627,One Plant - Ottawa - Orleans,Major Account,418,One Plant,1654,One Plant,"4240 Innes Rd Unit J3",K4A5E6,Ontario,East,Orleans,Urban,45.457085,-75.49726
5013,One Plant - Perth,Major Account,418,One Plant,1654,One Plant,"80 Dufferin St Unit 100",K7H 3A7,Ontario,East,Perth,Urban,44.907623,-76.264915
3184,One Plant - Peterborough,Major Account,418,One Plant,1654,One Plant,"999 Lansdowne St W Unit 8",K9J8N2,Ontario,East,Peterborough,Urban,44.28165,-78.344635
15,One Plant - Pickering,Major Account,418,One Plant,1654,One Plant,"705 Kingston Road",L1V 6K3,Ontario,GTA,Pickering,Urban,43.81951,-79.11377
5263,One Plant Port Hope,Major Account,418,One Plant,1654,One Plant,"141 Toronto Road 5",L1A 3S6,Ontario,GTA,Port Hope,Urban,43.958633,-78.31976
369,One Plant Rexdale,Major Account,418,One Plant,1654,One Plant,"680 Rexdale Boulevard",M9W 0B5,Ontario,Toronto,Etobicoke,Urban,43.72063,-79.61405
5600,One Plant - Ridgeway,Major Account,418,One Plant,1654,One Plant,"409 Gorham Road bldg c unit 3",L0S 1N0,Ontario,GTA,Fort Erie,Rural,42.885757,-79.0602
4893,One Plant - Rockland,Major Account,418,One Plant,1654,One Plant,"3000 Richelieu St #3",K4K 1K9,Ontario,East,Rockland,Urban,45.534122,-75.305626
1495,One Plant - Scarborough,Major Account,418,One Plant,1654,One Plant,"43 Milner Ave.",M1S 3P6,Ontario,Toronto,Scarborough,Urban,43.78544,-79.25458
3647,One Plant - Shelburne,Major Account,418,One Plant,1654,One Plant,"804 Ojibway Rd, Building D Unit 3",L9V3X9,Ontario,GTA,Shelburne,Urban,44.0787,-80.20408
371,One Plant - St. Catharines,Major Account,418,One Plant,1654,One Plant,"343 Glendale Avenue",L2T 0A1,Ontario,GTA,St. Catharines,Urban,43.13801,-79.21627
2217,One Plant - St.Clair,Major Account,418,One Plant,1654,One Plant,"76 Saint Clair Avenue West",M4V 1M7,Ontario,Toronto,Toronto,Urban,43.687572,-79.397804
4897,One Plant - Stoney Creek,Major Account,418,One Plant,1654,One Plant,"1370 S Service Rd BUILDING A UNIT 3",L8E 5L1,Ontario,GTA,Hamilton,Urban,43.21495,-79.64162
2080,One Plant - Stouffville,Major Account,418,One Plant,1654,One Plant,"5779 Main St.",L4A 4R2,Ontario,GTA,Stouffville,Urban,43.971386,-79.24728
5373,One Plant Stratford,Major Account,418,One Plant,1654,One Plant,"1067 Ontario Street d5",N5A 6W6,Ontario,West,Stratford,Urban,43.370316,-80.94572
373,One Plant - Strathroy,Major Account,418,One Plant,1654,One Plant,"70 Carroll St E",N7G 2P5,Ontario,West,Strathroy,Urban,42.94716,-81.60982
4894,One Plant - St. Thomas,Major Account,418,One Plant,1654,One Plant,"945 Talbot St",N5P 1E8,Ontario,West,St. Thomas,Urban,42.779312,-81.18033
374,One Plant - Thunder Bay,Major Account,418,One Plant,1654,One Plant,"911 Fort William Road",P7B 3A6,Ontario,North,Thunder Bay,Urban,48.404354,-89.24157
3725,One Plant - Toronto - Avenue Road,Major Account,418,One Plant,1654,One Plant,"1703 Avenue Rd",M5M 3Y3,Ontario,Toronto,Toronto,Urban,43.727814,-79.41758
5783,One Plant - Toronto King St.,Major Account,418,One Plant,1654,One Plant,"700 King Street West 4",M5V 2Y6,Ontario,Toronto,Toronto,Urban,43.64412,-79.40318
5837,One Plant Trenton,Major Account,418,One Plant,1654,One Plant,"150 Front Street 4a",K8V 4N8,Ontario,East,Quinte West,Urban,44.103878,-77.57973
5417,One Plant - VP & Danforth,Major Account,418,One Plant,1654,One Plant,"3003 Danforth Avenue 29",M4C 1M9,Ontario,Toronto,Toronto,Urban,43.689396,-79.29046
5362,One Plant - Wasaga Beach Mosley,Major Account,418,One Plant,1654,One Plant,"1890 Mosley Street Unit 2",L9Z 1Z4,Ontario,GTA,Wasaga Beach,Urban,44.475693,-80.07384
4900,One Plant - Windsor - Tecumseh,Major Account,418,One Plant,1654,One Plant,"7555 Tecumseh Rd E",N8T 1G2,Ontario,West,Forest Glade,Urban,42.313087,-82.935646
4899,One Plant - Windsor - Walkerville,Major Account,418,One Plant,1654,One Plant,"1320 Walker Rd #4",N8Y 4T4,Ontario,West,Walkerville,Urban,42.313732,-83.00114
5418,One Plant - Yonge & Dundas,Major Account,418,One Plant,1654,One Plant,"333 Yonge Street",M5B 1R7,Ontario,Toronto,Toronto,Urban,43.657185,-79.38099
5396,One Tree Cannabis - Mississauga,Independent,2318,ONE TREE CANNABIS,439,ONE TREE CANNABIS,"3437 Derry Road East 2",L4T 1A8,Ontario,GTA,Mississauga,Urban,43.71355,-79.632355
3775,On High Inc.,Independent,1485,On High Inc.,533,On High Inc.,"806-A St Clair Ave W",M6C 1B6,Ontario,Toronto,York,Urban,43.68106,-79.43024
3217,On The Cannabis Side - Tecumseh,Independent,1163,On The Cannabis Side,756,On The Cannabis Side,"13300 Tecumseh Rd E Unit 155",N8N4R8,Ontario,West,Tecumseh,Urban,42.313076,-82.87058
1986,Orleans Joint,Independent,2419,Orleans Joint,708,Orleans Joint,"5959 Jeanne D'Arc Blvd S",K1C 2N1,Ontario,East,Orleans,Urban,45.46553,-75.54245
2386,Out & About Cannabis,Independent,640,Out & About Cannabis,698,Out & About Cannabis,"665 Earl Armstrong Road",K1V 2G2,Ontario,East,Gloucester,Urban,45.26964,-75.69668
235,Ovcs,Independent,730,Ovcs,1399,Ovcs,"1035 Pembroke Street East",K8A 6Z3,Ontario,East,Pembroke,Urban,45.82354,-77.08382
5369,Owen Sound High Society,Independent,2309,Owen Sound High Society,869,Owen Sound High Society,"910 2nd Avenue East",N4K 2H6,Ontario,West,Owen Sound,Urban,44.566097,-80.94311
236,Pakalolo - Elgin St,Multi-Unit,736,Pakalolo,1048,Pakalolo,"258 Elgin St",K2P 1L9,Ontario,East,Ottawa,Urban,45.417942,-75.69065
3197,Pakalolo - Findlay Creek,Multi-Unit,736,Pakalolo,1048,Pakalolo,"111 Shuttleworth Dr Suite 3",K1T0W7,Ontario,East,Gloucester,Urban,45.318653,-75.5915
5006,Pakalolo - Lancaster Rd,Multi-Unit,736,Pakalolo,1048,Pakalolo,"2786a Lancaster Rd",K1B 4S4,Ontario,East,Sheffield Glen,Urban,45.394596,-75.605484
5353,Pakalolo - Preston St,Multi-Unit,736,Pakalolo,1048,Pakalolo,"440 Preston Street",K1S 4N6,Ontario,East,Ottawa,Urban,45.399086,-75.708855
5345,Pakalolo - Tompkins Ave,Multi-Unit,736,Pakalolo,1048,Pakalolo,"385 Tompkins Avenue unit 2a",K1E 3H4,Ontario,East,Ottawa,Urban,45.47744,-75.49853
2279,Paradise Air,Independent,557,Paradise Air,1258,Paradise Air,"650 Sheppard Ave E Unit 5",M2K 3E4,Ontario,Toronto,North York,Urban,43.76859,-79.38144
4858,Paradise Cannabis - Brockville,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"68 William St unit 101",K6V 4V5,Ontario,East,Brockville,Urban,44.592426,-75.68894
5806,Paradise Cannabis - Carleton Place,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"167 Franktown Road 1",K7C 2P2,Ontario,East,Carleton Place,Urban,45.135242,-76.13515
2297,Paradise Cannabis - Fort Erie,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"427 Garrison Rd",L2A 1N2,Ontario,GTA,Fort Erie,Urban,42.904984,-78.93098
2298,Paradise Cannabis - Niagara Falls,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"4025 Dorchester Rd Unit A3",L2E 6N1,Ontario,GTA,Niagara Falls,Urban,43.11455,-79.112335
5830,Paradise Cannabis - Ottawa,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"1727a Saint Laurent Boulevard",K1G 3V4,Ontario,East,Ottawa,Urban,45.405785,-75.62594
5173,Paradise Cannabis - Pembroke,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"1200 Pembroke St W 180",K8A 7T1,Ontario,East,Pembroke,Urban,45.83116,-77.146805
4846,Paradise Cannabis - Port Colborne,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"230 Main St W c",L3K 4J5,Ontario,GTA,Port Colborne,Urban,42.899227,-79.25311
2299,Paradise Cannabis - Welland,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"37 Niagara St",L3C 1H8,Ontario,GTA,Welland,Urban,42.9924,-79.25291
5386,Paramount Cannabis - Brampton,Multi-Unit,1125,Cantopia Cannabis Co.,570,Cantopia Cannabis Co.,"178 Queen Street West",L6X 1V6,Ontario,GTA,Brampton,Urban,43.6818,-79.764786
4736,Paramount Cannabis - Guelph,Independent,1455,Paramount Cannabis Co.,1192,Paramount Cannabis Co.,"783 Woolwich St",N1H 3Z1,Ontario,West,Guelph,Urban,43.56507,-80.276276
5105,Paramount Cannabis - Mississauga,Independent,1455,Paramount Cannabis Co.,1192,Paramount Cannabis Co.,Creditview Rd Mississauga 4040,L5C 3Y8,Ontario,GTA,Mississauga,Urban,43.568356,-79.66714
5024,Paramount Cannabis - Orangeville,Independent,1455,Paramount Cannabis Co.,1192,Paramount Cannabis Co.,"245 Centennial Rd #215",L9W 5K9,Ontario,GTA,Orangeville,Urban,43.902126,-80.11909
5534,PEACE BY THE GRAM,Independent,2361,PEACE BY THE GRAM,28,PEACE BY THE GRAM,"366 Fourth Avenue 1",P0K 1N0,Ontario,North,Matheson,Rural,48.533543,-80.46412
5150,PEPE,Independent,2227,PEPE,1724,PEPE,"892 Brant St #3",L7R 2J5,Ontario,GTA,Burlington,Urban,43.335957,-79.81338
3006,Perth Cannabis,Key Account,461,Paradise Cannabis,422,Paradise Cannabis,"23 Wilson Street West",K7H 2M8,Ontario,East,Perth,Urban,44.90134,-76.2534
3449,Petawawa Cannabis Store,Independent,1434,Petawawa Cannabis Store,285,Petawawa Cannabis Store,"3241 Petawawa Blvd",K8H1X8,Ontario,East,Petawawa,Urban,45.893585,-77.27241
5453,Phoenix Cannabis - 615 King St,Multi-Unit,537,Phoenix Cannabis,106,Phoenix Cannabis,"615 King Street West",M5V 1M5,Ontario,Toronto,Toronto,Urban,43.644085,-79.40093
3735,Phoenix Cannabis - Albert St,Multi-Unit,537,Phoenix Cannabis,106,Phoenix Cannabis,"288 Albert St Unit 101",N2L 0G9,Ontario,West,Waterloo,Urban,43.47715,-80.5338
5201,Phoenix Cannabis - Church St,Multi-Unit,537,Phoenix Cannabis,106,Phoenix Cannabis,"101 Church Street",M5C 2G3,Ontario,Toronto,Toronto,Urban,43.65236,-79.37508
5214,Phoenix Cannabis - King St,Multi-Unit,537,Phoenix Cannabis,106,Phoenix Cannabis,"315 King Street West",M5V 1J5,Ontario,Toronto,Toronto,Urban,43.64626,-79.39057
3541,Piffingtons Cannabis Co - Brampton,Independent,1143,Piffingtons Cannabis Co.,732,Piffingtons Cannabis Co.,"345 Queen St W Unit 10",L6Y3A9,Ontario,GTA,Brampton,Urban,43.676403,-79.7695
3314,Piffingtons Cannabis Co - Milton,Independent,1143,Piffingtons Cannabis Co.,732,Piffingtons Cannabis Co.,"100 Bronte St S Unit 4",L9T9B1,Ontario,GTA,Milton,Urban,43.506313,-79.88573
3532,Pink Alien,Independent,1248,Pink Alien,734,Pink Alien,"204 Dalhousie St",N3S3T7,Ontario,West,Brantford,Urban,43.13995,-80.258125
3047,Planet Earth Cannabis - Bank St,Independent,1368,Planet Earth Cannabis,761,Planet Earth Cannabis,"1666 Bank St Suite 600",K1V7Y6,Ontario,East,Ottawa,Urban,45.389256,-75.677895
3533,Planet Earth Cannabis - Riverside Dr,Independent,1368,Planet Earth Cannabis,761,Planet Earth Cannabis,"3685 Riverside Dr",K1V1G8,Ontario,East,Ottawa,Urban,45.343487,-75.690414
2539,Plant Republic - Ballantrae,Independent,2320,Plant Republic,341,Plant Republic,"15301 Ontario 48",L4A 7X4,Ontario,GTA,Whitchurch-Stouffville,Urban,44.039173,-79.29737
2499,Plant Republic - Pape Ave,Independent,2320,Plant Republic,341,Plant Republic,"1031 Pape Avenue",M4K 3W1,Ontario,Toronto,East York,Urban,43.68877,-79.34825
2281,Pleasantrees,Independent,567,Pleasantrees,864,Pleasantrees,"372 Brant Street",L7R 2E8,Ontario,GTA,Burlington,Urban,43.32494,-79.79707
3531,Plug Canna6is,Multi-Unit,569,Plug Canna6Is,89,Plug Canna6Is,"3599 Sheppard Ave E",M1T3K8,Ontario,Toronto,Scarborough,Urban,43.78045,-79.298546
406,Plug Canna6is - Bloor,Multi-Unit,569,Plug Canna6Is,89,Plug Canna6Is,"1719 Bloor Street West",M6P 1B2,Ontario,Toronto,Toronto,Urban,43.65465,-79.45927
2282,Plug Canna6Is - Dundas,Multi-Unit,569,Plug Canna6Is,89,Plug Canna6Is,"152 Dundas Street East",M5B 1E5,Ontario,Toronto,Toronto,Urban,43.65702,-79.37549
2980,Plug Canna6is - St. Clair,Multi-Unit,569,Plug Canna6Is,89,Plug Canna6Is,"539 St Clair Ave W",M6C 1A3,Ontario,Toronto,Toronto,Urban,43.68243,-79.420364
2283,Pluto Plants - Chatham-Kent,Independent,571,Pluto Plants,215,Pluto Plants,"598 Queen St",N7M 2J7,Ontario,West,Chatham-Kent,Urban,42.39279,-82.17308
3411,Pluto Plants - Etibicoke,Independent,571,Pluto Plants,215,Pluto Plants,"62 Marine Parade Dr Unit 4",M8V0B7,Ontario,Toronto,Etobicoke,Urban,43.62669,-79.47712
1484,Pop's Cannabis - Almonte,Major Account,492,Pop'S Cannabis Co.,1,Fika Group,"401 Ottawa Street",K0A 1A0,Ontario,East,Mississippi Mills,Rural,45.23438,-76.18222
5197,Pop's Cannabis - Bayfield Barrie,Major Account,492,Pop'S Cannabis Co.,1,Fika Group,"534 Bayfield Street",L4M 5A2,Ontario,GTA,Barrie,Urban,44.414253,-79.71346
